,user_id,subscription_type,user_journey
946,475991,Annualy,Sign up-Courses-Sign up-Courses-Career track certificate-Courses-Career track certificate-Course certificate-Career track certificate-Homepage-Course certificate-Homepage-Sign up-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Pricing-Checkout-Pricing-Checkout-Career track certificate-Pricing-Career track certificate-Course certificate-Career track certificate-Homepage-Course certificate-Courses-Homepage-Courses-Homepage-Log in-Courses-Log in-Homepage-Log in-Homepage-Log in-Other-Homepage-Log in-Other-Checkout
947,476068,Annualy,Sign up-Pricing-Sign up-Log in-Pricing-Log in-Checkout
948,476069,Monthly,Sign up-Log in-Homepage-Log in-Homepage-Log in-Courses-Log in-Courses-Other-Courses-Other-Resource center-Checkout
949,476093,Annualy,Coupon
950,476098,Monthly,Other-Log in-Checkout
951,476110,Monthly,Sign up-Homepage-Sign up-Log in-Checkout-Log in-Homepage-Log in-Checkout-Log in-Homepage-Log in-Checkout
952,476129,Annualy,Coupon
953,476251,Annualy,Other
954,476302,Monthly,Coupon-Sign up-Course certificate-Pricing-Course certificate-Pricing-Homepage-Pricing-Checkout-Pricing-Checkout-Other-Pricing-Other-Pricing-Other-Pricing-Checkout-Pricing-Checkout-Career track certificate-Pricing-Career track certificate-Courses-Career track certificate-Courses-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Course certificate-Career track certificate-Checkout-Pricing-Checkout-Pricing-Checkout-Homepage-Pricing-Resource center-Other-Resource center-Other-Resource center-Other-Resource center-Homepage-Resource center-Log in-Homepage-Log in-Checkout-Pricing-Courses-Pricing-Resource center-Courses-Other-Resource center-Course certificate-Other-Checkout
955,476566,Monthly,Sign up-Career tracks-Sign up-Career tracks-Homepage-Career tracks-Homepage-Courses-Sign up-Courses-Homepage-Courses-Sign up-Career tracks-Sign up-Checkout
956,476580,Monthly,Sign up-Pricing-Sign up-Courses-Pricing-Courses-Pricing-Courses-Homepage-Pricing-Checkout
957,476763,Monthly,Sign up-Course certificate-Sign up-Other-Course certificate-Log in-Checkout
958,476848,Monthly,Courses-Homepage-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Courses-Pricing-Sign up-Pricing-Sign up-Homepage-Pricing-Log in-Pricing-Resource center-Other-Pricing-Resource center-Other-Resource center-Courses-Resource center-Courses-Resource center-Log in-Resource center-Courses-Pricing-Courses-Resource center-Pricing-Log in-Checkout
959,477022,Monthly,Coupon
960,477323,Monthly,Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Career track certificate-Career tracks-Career track certificate-Instructors-Career track certificate-Sign up-Pricing-Sign up-Pricing-Sign up-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Career track certificate-Career tracks-Career track certificate-Pricing-Career track certificate-Pricing-Courses-Pricing-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Log in-Homepage-Log in-Checkout-Pricing-Checkout-Career tracks-Pricing-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Career track certificate-Career tracks-Career track certificate-Pricing-Career track certificate-Success stories-Pricing-Success stories-Other-Success stories-Career tracks-Other-Career tracks-Other-Career tracks-Resource center-Other-Career tracks-Resource center
961,477463,Monthly,Pricing-Career tracks-Pricing-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Sign up-Career tracks-Sign up-Career tracks-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Course certificate-Career tracks-Course certificate-Career tracks-Course certificate-Sign up-Courses-Sign up-Courses-Log in-Checkout
962,477604,Monthly,Log in-Homepage-Log in-Checkout-Sign up-Checkout
963,477976,Monthly,Sign up-Homepage-Sign up-Courses-Homepage-Courses-Checkout
964,478040,Monthly,Sign up-Homepage-Sign up-Coupon-Checkout-Log in-Sign up-Checkout-Homepage-Log in-Checkout-Log in-Other-Log in-Checkout-Log in-Checkout-Log in-Checkout-Log in-Homepage-Log in-Checkout-Log in
965,478049,Quarterly,Homepage-Sign up-Homepage-Sign up-Pricing-Sign up-Other-Pricing-Other-Success stories-Other-Success stories-Career tracks-Success stories-Career tracks-Success stories-Career tracks-Courses-Career tracks-Other-Courses-Sign up-Homepage-Sign up-Checkout-Success stories-Other-Success stories-Coupon-Log in-Homepage-Log in-Homepage-Log in-Checkout
966,478081,Monthly,Sign up-Homepage-Sign up-Homepage-Sign up-Checkout
967,478228,Quarterly,Log in-Homepage-Log in-Checkout-Log in-Homepage-Log in-Checkout
968,478251,Monthly,Sign up-Courses-Sign up-Checkout
969,478314,Annualy,Coupon
970,478421,Annualy,Coupon
971,478854,Annualy,Coupon
972,478956,Monthly,Sign up-Homepage-Sign up-Checkout
973,479048,Annualy,Other-Success stories-Resource center-Success stories-Pricing-Success stories-Log in-Checkout
974,479087,Annualy,Other
975,479115,Annualy,Other
976,479150,Monthly,Sign up-Courses-Sign up-Log in-Sign up-Log in-Checkout
977,479193,Monthly,Sign up-Courses-Sign up-Checkout
978,479260,Annualy,Courses-Homepage-Courses-Sign up-Courses-Sign up-Courses-Checkout-Sign up-Homepage-Sign up-Checkout-Sign up-Checkout
979,479276,Annualy,Homepage-Instructors-Sign up-Career tracks-Sign up-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Courses-Log in-Coupon
980,479353,Annualy,Sign up-Pricing-Sign up-Pricing-Course certificate-Pricing-Career track certificate-Course certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Courses-Career tracks-Courses-Homepage-Courses-Checkout-Log in-Sign up-Log in-Courses-Sign up-Courses-Homepage-Courses-Checkout-Pricing-Checkout-Homepage-Pricing-Log in-Sign up-Log in-Sign up-Log in-Checkout-Log in-Pricing-Log in-Checkout-Log in-Pricing-Log in-Pricing-Log in-Checkout
981,479372,Monthly,Checkout
982,479391,Quarterly,Checkout-Pricing-Checkout
983,479498,Annualy,Coupon
984,479504,Annualy,Other-Coupon-Checkout-Coupon
985,479574,Monthly,Career track certificate-Pricing-Career track certificate-Sign up-Career track certificate-Homepage-Career track certificate-Pricing-Checkout-Other-Pricing-Checkout-Pricing-Checkout-Homepage-Pricing-Checkout-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Career tracks-Homepage-Career tracks-Homepage-Courses-Homepage-Courses-Homepage-Log in-Checkout-Log in-Checkout-Log in-Homepage-Log in-Checkout
986,479580,Annualy,Coupon
987,479607,Annualy,Coupon
988,479981,Monthly,Career tracks-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Sign up-Checkout
989,479986,Annualy,Other
990,480532,Annualy,Coupon
991,480615,Monthly,Other-Log in-Other-Resource center-Other-Checkout
992,480655,Annualy,Sign up-Homepage-Log in
993,480663,Monthly,Pricing-Career tracks-Pricing-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Sign up-Career tracks-Sign up-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Log in-Checkout-Sign up-Homepage-Log in-Checkout
994,480685,Monthly,Courses-Pricing-Courses-Course certificate-Pricing-Course certificate-Homepage-Course certificate-Sign up-Log in-Homepage-Sign up-Checkout-Homepage-Log in-Checkout
995,481147,Annualy,Other
996,481441,Monthly,Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Pricing-Log in-Homepage-Log in-Homepage-Log in-Pricing-Log in-Homepage-Log in-Pricing-Log in-Pricing-Log in-Pricing-Log in-Other-Log in-Other
997,481795,Annualy,Sign up-Pricing-Sign up-Homepage-Pricing-Checkout
998,481817,Annualy,Other
999,481898,Monthly,Other-Log in-Checkout
1000,481937,Annualy,Other
1001,482184,Annualy,Other
1002,482290,Annualy,Career tracks-Pricing-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Course certificate-Courses-Course certificate-Courses-Pricing-Courses-Career track certificate-Sign up-Career track certificate-Pricing-Career track certificate-Homepage-Pricing-Coupon
1003,483339,Monthly,Sign up-Log in-Sign up-Log in-Checkout
1004,483659,Monthly,Other-Log in-Homepage-Log in-Homepage-Log in-Other-Log in-Homepage-Log in-Sign up-Homepage-Sign up-Other-Log in-Coupon
1005,483925,Annualy,Pricing-Other-Pricing-Coupon
1006,484742,Annualy,Other
1007,484842,Annualy,Log in-Sign up-Courses-Log in-Courses-Sign up-Courses-Sign up-Courses-Homepage-Courses-Other-Coupon-Sign up-Log in-Sign up-Courses-Sign up-Courses-Checkout
1008,484881,Annualy,Career track certificate-Other-Career track certificate-Other-Career tracks-Other-Career tracks-Courses-Career tracks-Courses-Career tracks-Pricing-Career tracks-Pricing-Homepage-Pricing-Homepage-Courses-Homepage-Career track certificate-Courses-Career track certificate-Pricing-Career track certificate-Pricing-Homepage-Pricing-Homepage-Sign up-Courses-Career tracks-Courses-Career tracks-Other-Career tracks-About us-Other-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Sign up-Career tracks-Courses-Career tracks-Courses-Career tracks-Sign up-Homepage-Sign up-Homepage-Pricing-Coupon
1009,485413,Annualy,Other-Log in-Sign up-Log in-Sign up-Pricing-Sign up-Other
1010,485840,Monthly,Sign up-Homepage-Sign up-Courses-Homepage-Courses-Checkout
1011,486037,Annualy,Other
1012,486414,Monthly,Sign up-Courses-Sign up-Checkout
1013,486523,Quarterly,Homepage-Pricing-Sign up-Homepage-Sign up-Log in-Checkout-Log in-Checkout
1014,486604,Annualy,Homepage-Pricing-Career tracks-Pricing-Homepage-Career tracks-Pricing-Sign up-Other-Pricing-Sign up-Pricing-Sign up-Coupon
1015,486612,Quarterly,Other
1016,486736,Annualy,Other-Log in-Homepage-Log in-Checkout-Other-Log in-Homepage-Log in-Checkout
1017,486754,Annualy,Other
1018,486891,Quarterly,Other
1019,487499,Annualy,Other
1020,487592,Quarterly,Courses-Pricing-Homepage-Courses-Sign up-Courses-Sign up-Courses-Homepage-Courses-Checkout-Resource center-Other-Resource center-Other-Resource center-Other-Resource center-Other-Resource center-Checkout-Log in-Checkout
1021,487732,Annualy,Coupon
1022,487797,Annualy,Other
1023,488323,Annualy,Courses-Sign up-Homepage-Courses-Sign up-Career tracks-Sign up-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Pricing-Other-Checkout
1024,488416,Monthly,Sign up-Courses-Sign up-Checkout
1025,488474,Annualy,Other
1026,488477,Annualy,Sign up-Homepage-Sign up-Checkout
1027,488590,Annualy,Other
1028,489020,Annualy,Other
1029,489300,Annualy,Coupon
1030,489305,Annualy,Coupon
1031,489409,Annualy,Other
1032,489757,Monthly,Other
1033,489879,Monthly,Sign up-Career tracks-Sign up-Career tracks-Sign up-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Log in-Homepage-Log in-Checkout-Coupon
1034,490234,Quarterly,Other
1035,490287,Monthly,Sign up-Other-Sign up-Courses-Other-Courses-Pricing-Other-Pricing-Homepage-Pricing-Checkout
1036,490310,Annualy,Pricing-Courses-Pricing-Courses-Other-Courses-Sign up-Courses-Sign up-Courses-Course certificate-Courses-Course certificate-Homepage-Course certificate-Checkout
1037,490581,Monthly,Sign up-Career tracks-Sign up-Log in-Homepage-Log in-Sign up-Log in-Courses-Sign up-Career tracks-Homepage-Career tracks-Homepage-Sign up-Checkout-Coupon
1038,490645,Monthly,Pricing-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Pricing-Courses-Pricing-Courses-Homepage-Courses-Homepage-Pricing-Homepage-Pricing-Homepage-Pricing-Career tracks-Courses-Career tracks-Courses-Career tracks-Homepage-Career tracks-Courses-Pricing-Courses-Instructors-Courses-Sign up-Homepage-Sign up-Pricing-Homepage-Pricing
1039,490646,Annualy,Coupon
1040,490648,Monthly,Other
1041,491365,Annualy,Other-Coupon
1042,491597,Annualy,Sign up-Log in-Homepage-Sign up-Checkout
1043,491618,Annualy,Homepage-Pricing-Sign up-Courses-Sign up-Career track certificate-Courses-Career track certificate-Resource center-Career track certificate-Courses-Resource center-Courses-Pricing-Courses-Checkout
1044,491840,Annualy,Career tracks-Sign up-Homepage-Career tracks-Resource center-Pricing-Resource center-Pricing-Homepage-Pricing-Sign up-Resource center-Sign up-Checkout
1045,492088,Annualy,Other
1046,492224,Monthly,Career track certificate-Pricing-Career track certificate-Pricing-Course certificate-Pricing-Course certificate-Homepage-Course certificate-Sign up-Homepage-Sign up-Log in-Pricing-Log in-Success stories-Other-Success stories-Checkout
1047,492312,Annualy,Coupon
1048,492615,Annualy,Other
1049,493209,Monthly,Sign up-Career tracks-Sign up-Career tracks-Courses-Career tracks-Courses-Course certificate-Courses-Course certificate-Career track certificate-Course certificate-Career track certificate-Homepage-Career track certificate-Other-Log in-Checkout
1050,493296,Annualy,Sign up-Homepage-Sign up-Checkout
1051,493332,Monthly,Sign up-Career tracks-Sign up-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Checkout-Coupon-Checkout
1052,493343,Monthly,Sign up-Homepage-Sign up-Checkout
1053,493439,Monthly,Other
1054,493510,Annualy,Other
1055,493723,Monthly,Courses-Career tracks-Courses-Career tracks-Homepage-Career tracks-Sign up-Log in-Homepage-Log in-Homepage-Log in-Checkout
1056,493781,Annualy,Coupon
1057,493914,Annualy,Sign up-Courses-Sign up-Courses-Career tracks-Courses-Career tracks-Career track certificate-Career tracks-Career track certificate-Courses-Career track certificate-Courses-Pricing-Courses-Checkout
1058,494199,Annualy,Other
1059,494524,Quarterly,Checkout-Log in
1060,494682,Annualy,Sign up-Pricing-Sign up-Coupon
1061,494927,Monthly,Sign up-Courses-Sign up-Checkout
1062,495071,Monthly,Sign up-Course certificate-Sign up-Course certificate-Sign up-Pricing-Course certificate-Checkout
1063,495307,Monthly,Sign up-Courses-Sign up-Courses-Homepage-Courses-Checkout
1064,495474,Monthly,Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Pricing-Career tracks-Pricing-Career tracks-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Sign up-Log in-Homepage-Log in-Checkout
1065,495483,Monthly,Career tracks-Homepage-Career tracks-Sign up-Career tracks-Sign up-Career tracks-Homepage-Career tracks-Homepage-Courses-Pricing-Courses-Pricing-Course certificate-Courses-Course certificate-Courses-Course certificate-Courses-Homepage-Courses-Sign up-Log in-Checkout
1066,495629,Annualy,Other
1067,495825,Monthly,Coupon-Checkout
1068,496115,Annualy,Other
1069,496165,Monthly,Homepage-Career tracks-Sign up-Courses-Sign up-Courses-Instructors-Courses-Instructors-Pricing-Checkout
1070,496423,Annualy,Courses-Homepage-Courses-Other-Courses-Course certificate-Other-Course certificate-Career track certificate-Course certificate-Career track certificate-Other-Career track certificate-Courses-Sign up-Homepage-Sign up-Coupon-Log in-Coupon
1071,496453,Annualy,Coupon
1072,496848,Annualy,Sign up-Career tracks-Sign up-Career tracks-Homepage-Career tracks-Checkout-Homepage-Log in-Coupon-Checkout-Coupon-Checkout
1073,497046,Annualy,Other
1074,497091,Monthly,Sign up-Courses-Sign up-Checkout
1075,497190,Annualy,Other
1076,497224,Monthly,Pricing-Sign up-Homepage-Pricing-Course certificate-Career track certificate-Course certificate-Career track certificate-Sign up-Career track certificate-Homepage-Sign up-Homepage-Sign up-Career tracks-Career track certificate-Career tracks-Career track certificate-Pricing-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Sign up-Career track certificate-Course certificate-Sign up-Course certificate-Homepage-Course certificate-Career track certificate-Courses-Career track certificate-Sign up-Career track certificate-Homepage-Sign up-Homepage-Sign up-Pricing-Sign up-Pricing-Course certificate-Courses-Course certificate-Courses-Homepage-Courses-Homepage-Log in-Homepage-Log in-Checkout
1077,497322,Monthly,Sign up-Courses-Sign up-Courses-Other-Courses-Career tracks-Other-Career tracks-Pricing-Career tracks-Homepage-Pricing-Checkout
1078,497350,Monthly,Sign up-Other-Sign up
1079,497639,Annualy,Other-Checkout-Pricing-Checkout
1080,497915,Annualy,Other
1081,498125,Annualy,Other
1082,498261,Quarterly,Sign up-Homepage-Sign up-Checkout-Log in-Checkout
1083,498365,Annualy,Sign up-Coupon
1084,498498,Annualy,Other
1085,498940,Monthly,Sign up-Pricing-Sign up-Homepage-Pricing-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Course certificate-Other-Career tracks-Pricing-Career track certificate-Success stories-Other-Success stories-Checkout
1086,499050,Annualy,Other-Log in-Homepage-Log in-Homepage-Log in-Checkout-Log in-Checkout-Log in-Checkout-Log in-Checkout-Log in-Pricing-Log in-Pricing-Log in-Checkout
1087,499238,Annualy,Courses-Other-Courses-Other-Career tracks-Courses-Career tracks-Courses-Career tracks-Course certificate-Courses-Course certificate-Career track certificate-Course certificate-Career track certificate-Pricing-Career track certificate-Courses-Pricing-Courses-Career tracks-Homepage-Courses-Coupon
1088,499260,Monthly,Sign up-Career tracks-Sign up-Career track certificate-Career tracks-Career track certificate-Other-Career track certificate-Checkout
1089,499330,Annualy,Other
1090,499528,Quarterly,Sign up-Career tracks-Sign up-Career tracks-Homepage-Career tracks-Log in-Coupon
1091,499589,Monthly,Pricing-Sign up-Homepage-Pricing-Log in-Homepage-Log in-Checkout-Log in-Checkout-Log in-Checkout-Sign up-Log in-Checkout
1092,499672,Annualy,Coupon
1093,499673,Annualy,Courses-Pricing-Sign up-Career tracks-Courses-Career tracks-Courses-Homepage-Courses-Log in-Courses-Log in-Courses-Career tracks-Courses-Career tracks-Homepage-Career tracks-Courses-Homepage-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Courses-Homepage-Courses-Homepage-Log in-Courses-Log in-Checkout-Pricing-Checkout-Courses-Pricing-Log in-Checkout-Pricing-Checkout-Career tracks-Pricing-Homepage-Career tracks-Homepage-Sign up-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Courses-Log in-Checkout-Courses-Log in-Courses-Log in-Coupon-Log in-Coupon-Log in-Coupon-Log in-Homepage-Log in-Coupon
1094,499862,Annualy,Sign up-Other-Sign up-Log in-Homepage-Log in-Checkout
1095,499933,Annualy,Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Homepage-Pricing
1096,500168,Quarterly,Sign up-Homepage-Sign up-Homepage-Sign up-Log in-Sign up-Homepage-Sign up-Log in-Checkout
1097,500200,Annualy,Other
1098,500308,Monthly,Sign up-Log in-Career tracks-Sign up-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Log in-Checkout
1099,500312,Monthly,Sign up-Courses-Sign up-Checkout
1100,500378,Monthly,Coupon-Sign up-Homepage-Sign up-Homepage-Courses-Homepage-Sign up-Career tracks-Sign up-Career tracks-Pricing-Career tracks-Pricing-Checkout-Homepage-Pricing-Checkout
1101,500825,Annualy,Checkout-Courses-Pricing-Courses-Pricing-Resource center-Pricing-Homepage-Resource center-Coupon
1102,501344,Monthly,Homepage-Sign up-Log in-Homepage-Log in-Homepage-Log in-Homepage-Sign up-Checkout
1103,501416,Monthly,Sign up-Homepage-Sign up-Log in-Homepage-Log in-Coupon-Checkout
1104,501470,Annualy,Other
1105,501885,Annualy,Other-Checkout-Resource center-Other-Resource center-Success stories-Resource center-Success stories-About us-Success stories-Other-About us-Other-Coupon
1106,501988,Annualy,Homepage-Pricing-Coupon
1107,502006,Annualy,Coupon-Homepage
1108,502134,Monthly,Other
1109,502254,Annualy,Sign up-Courses-Sign up-Courses-Blog-Courses-Log in-Homepage-Log in-Checkout
1110,502308,Annualy,Other
1111,502376,Annualy,Other
1112,502668,Annualy,Career tracks-Pricing-Career tracks-Pricing-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Resource center-Career track certificate-Homepage-Resource center-Success stories-Resource center-Success stories-Other-Success stories-Courses-Other-Courses-Pricing-Other-Career tracks-Pricing-Blog-Pricing-Homepage-Blog-Resource center-Homepage-Resource center-Homepage-Courses-Other-Courses-Homepage-Other-Courses-Instructors-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Instructors-Courses-Resource center-Other-Resource center-Homepage-Resource center-Blog-Courses-Blog-Career tracks-Courses-Career tracks-Courses-Success stories-Other-Success stories-Courses-Success stories-Sign up-Log in-Homepage-Log in-Coupon
1113,502735,Monthly,Checkout-Pricing-Checkout-Pricing-Checkout-Homepage-Pricing
1114,502790,Annualy,Other-Log in-Coupon
1115,502903,Annualy,Log in-Other-Log in-Coupon
1116,502912,Annualy,Resource center-Other-Resource center-Pricing-Resource center-Pricing-Courses-Pricing-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Pricing-Courses-Course certificate-Pricing-Course certificate-Other-Course certificate-Courses-Other-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Career track certificate-Courses-Career track certificate-Sign up-Career track certificate-Pricing-Career track certificate-Career tracks-Pricing-Homepage-Career tracks-Sign up-Courses-Sign up-Resource center-Other-Resource center-Other-Resource center-Course certificate-Resource center-Course certificate-Homepage-Course certificate-Log in-Homepage-Log in-Checkout-Other-Career tracks-Homepage-Career tracks-Log in-Courses-Log in-Resource center-Other-Resource center-Other-Resource center-Other-Resource center-Other-Resource center-Homepage-Resource center-Log in-Courses-Log in-Checkout-Other-Log in-Homepage-Log in-Other-Coupon
1117,503051,Monthly,Career tracks-Courses-Career tracks-Homepage-Courses-Career tracks-Sign up-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Sign up-Pricing-Checkout-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Homepage-Career tracks-Courses-Career tracks-Courses-Homepage-Log in-Homepage-Log in-Checkout
1118,503167,Annualy,Other
1119,503546,Monthly,Pricing-Other-Pricing-Course certificate-Resource center-Course certificate-Resource center-Pricing-Resource center-Pricing-Resource center-Pricing-Checkout-Pricing-Sign up-Pricing-Checkout-Pricing-Checkout-Resource center-Pricing-Course certificate-Resource center-Course certificate-Resource center-Course certificate-Resource center-Course certificate-Career track certificate-Course certificate-Career track certificate-Other-Career track certificate-Sign up-Course certificate-Sign up-Course certificate-Career track certificate-Course certificate-Career track certificate-Homepage-Career track certificate-Checkout
1120,503767,Annualy,Other
1121,503908,Monthly,Courses-Sign up-Courses-Sign up-Courses-Other-Courses-Sign up-Courses-Sign up-Log in-Sign up-Log in-Courses-Sign up-Log in-Courses-Log in-Checkout
1122,503971,Monthly,Other
1123,504016,Annualy,Other
1124,504294,Annualy,Sign up-Homepage-Sign up-Homepage-Log in-Checkout
1125,504553,Annualy,Homepage-Log in-Checkout
1126,504586,Monthly,Career tracks-Pricing-Courses-Career tracks-Courses-Homepage-Courses-Career track certificate-Pricing-Career track certificate-Other-Pricing-Career tracks-Success stories-Career tracks-Homepage-Career tracks-Resource center-Other-Resource center-Success stories-Resource center-Success stories-Career tracks-Course certificate-Career tracks-Course certificate-Other-Course certificate-Courses-Other-Courses-Other-Courses-Sign up-Career tracks-Sign up-Career tracks-Checkout
1127,504600,Monthly,Other
1128,504674,Annualy,Homepage-Sign up-Pricing-Sign up-Career tracks-Pricing-Career tracks-Sign up-Homepage-Career tracks-Homepage-Success stories-Other-Success stories-Homepage-Other-Homepage-Courses-Pricing-Courses-Pricing-Career tracks-Pricing-Homepage-Career tracks-Pricing-Checkout-Homepage-Pricing-Homepage-Sign up-Pricing-Checkout-Homepage-Pricing-Sign up-Pricing-Sign up-Homepage-Pricing-Sign up-Pricing-Sign up-Other-Pricing-Other-Homepage-Pricing-Sign up-Log in-Career tracks-Sign up-Career tracks-Homepage-Career tracks-Pricing-Homepage-Pricing-Coupon
1129,504676,Monthly,Other
1130,504774,Annualy,Homepage-Pricing-Homepage-Sign up-Homepage-Sign up-Homepage-Pricing-Checkout-Sign up-Pricing-Sign up-Log in-Homepage-Log in-Pricing-Log in-Checkout
1131,504791,Monthly,Other
1132,504888,Monthly,Other
1133,505304,Annualy,Coupon
1134,505452,Annualy,Coupon
1135,505460,Monthly,Sign up-Pricing-Sign up-Other-Pricing-Checkout
1136,505724,Monthly,Sign up-Career tracks-Sign up-Career tracks-Homepage-Career tracks-Log in-Success stories-Log in-Success stories-Resource center-Success stories-Resource center-Other-Resource center-Other-Resource center-Other-Resource center-Pricing-Resource center-Course certificate-Pricing-Course certificate-Sign up-Course certificate-Homepage-Course certificate-Log in-Checkout
1137,505829,Annualy,Homepage-Pricing-Checkout-Homepage-Pricing-Checkout-Homepage-Log in-Checkout-Pricing-Checkout-Homepage-Pricing-Homepage-Log in-Checkout
1138,505995,Quarterly,Coupon-Checkout-Log in-Sign up-Log in-Homepage-Sign up-Checkout
1139,505998,Monthly,Checkout-Pricing-Checkout-Courses-Pricing
1140,506093,Quarterly,Courses-Sign up-Homepage-Sign up-Checkout
1141,506207,Annualy,Coupon
1142,506260,Monthly,Sign up-Courses-Sign up-Courses-Other-Courses-Checkout
1143,506325,Annualy,Other
1144,506360,Annualy,Courses-Resource center-Homepage-Courses-Homepage-Sign up-Pricing-Homepage-Career tracks-Pricing-Homepage-Career tracks-Coupon-Pricing-Homepage-Pricing-Log in-Sign up-Log in-Career tracks-Sign up-Pricing-Career tracks-Pricing-Other-Pricing-Checkout-Coupon-Checkout-Other-About us-Checkout
1145,506506,Annualy,Sign up-Other-Sign up-Coupon
1146,506888,Annualy,Coupon
1147,506959,Annualy,Sign up-Homepage-Sign up-Checkout
1148,506966,Annualy,Other
1149,506968,Annualy,Coupon
1150,506991,Annualy,Other-Sign up-Pricing-Sign up-Homepage-Pricing-Checkout
1151,506994,Annualy,Log in-Checkout
1152,507008,Annualy,Log in-Other-Log in-Checkout-Log in-Homepage-Sign up-Coupon
1153,507103,Annualy,Log in-Sign up-Log in-Career track certificate-Pricing-Career track certificate-Pricing-Homepage-Pricing-Homepage-Sign up-Checkout
1154,507135,Annualy,Other
1155,507205,Annualy,Sign up-Homepage-Sign up-Log in-Coupon-Other-Coupon-Homepage-Log in-Coupon
1156,507213,Annualy,Career tracks-Homepage-Career tracks-Sign up-Career tracks-Sign up-Career tracks-Courses-Career tracks-Courses-Pricing-Courses-Pricing-Sign up-Other-Pricing-Coupon-Log in-Career tracks-Log in
